year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedsf,company_name,internal_industry,transaction_type,internal_market_cluster,costarid,space_type,cbd_suburban,rba,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,rent_per_sf,leasing_density,availability_score,year_month,is_sublet,is_direct,norm_leasedsf,norm_rent,norm_density,lease_score
2018,,2.0,Manhattan,101109 E 48th St,Manhattan_Plaza South_New York_101109 E 48th St_299 Park Ave,299 Park Ave,Northeast,New York,NY,10171.0,Plaza South,A,29771.0,Traxys,Financial Services And Insurance,Relocation,Midtown,157111,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.002476902494084626,0.00012191610277721983,0.875929326695953,2018-2.0,False,False,0.013604828953905565,0.8332233838036227,0.0023970849425601036,-0.24380595807675653
2018,,2.0,Manhattan,1700 Broadway,Manhattan_Columbus Circle_New York_1700 Broadway_1700 Broadway,1700 Broadway,Northeast,New York,NY,10019.0,Columbus Circle,A,12625.0,Ls Power Group,Financial Services And Insurance,New,Midtown,157108,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.00584078131892225,5.170101096914448e-05,0.875929326695953,2018-2.0,False,False,0.0018063161197714893,0.8332233838036227,0.0004088341109314876,-0.24912183845989874
2018,,2.0,Manhattan,2 Park Ave,Manhattan_Park Avenue South_New York_2 Park Ave_2 Park Avenue,2 Park Avenue,Northeast,New York,NY,10016.0,Park Avenue South,O,28319.0,Creditsights,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown South,157283,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.00260390070805443,0.00014168674783669418,0.897936229626132,2018-2.0,False,False,0.012605678094511963,0.8332233838036227,0.0029569218731843707,-0.2440376673413267
2018,,2.0,Manhattan,218 Dey St,Manhattan_WTC/Brookfield Place_New York_218 Dey St_195 Broadway,195 Broadway,Northeast,New York,NY,10007.0,WTC/Brookfield Place,O,287620.0,Omnicom Media Group,"Technology, Advertising, Media, And Information",Restructure,Downtown,157271,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.00025637947344201865,0.0014390318306716332,0.897936229626132,2018-2.0,False,False,0.19103599282703268,0.8332233838036227,0.039693289702859465,-0.16164463109941588
2018,,2.0,Manhattan,3173 W 51st St,Manhattan_Plaza South_New York_3173 W 51st St_1290 Avenue of the Americas,1290 Avenue of the Americas,Northeast,New York,NY,10104.0,Plaza South,A,51553.0,Selendy & Gay Pllc,Legal Services,New,Midtown,157098,Sublet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0014303699911041726,0.00021111621532612319,0.875929326695953,2018-2.0,False,False,0.028593468085662734,0.8332233838036227,0.004922926515786191,-0.23705274995208583
2018,,2.0,Manhattan,390 Madison,Manhattan_Grand Central_New York_390 Madison_390 Madison Ave,390 Madison Ave,Northeast,New York,NY,10017.0,Grand Central,A,417158.0,Jp Morgan,Financial Services And Insurance,Relocation,Midtown,157345,New,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0001767672300456743,0.0017083160660488217,0.875929326695953,2018-2.0,False,False,0.2801737366453028,0.8332233838036227,0.04731849663695614,-0.12370197149187881
2018,,2.0,Manhattan,510 Madison,Manhattan_Plaza South_New York_510 Madison_510 Madison Ave,510 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,11500.0,Varde Partners,Financial Services And Insurance,Expansion,Midtown,5822182,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.006412162100121166,4.709399018971576e-05,0.875929326695953,2018-2.0,False,False,0.0010321806398694228,0.8332233838036227,0.0002783790668639387,-0.24947062916507984
2018,,2.0,Manhattan,5462 W 21st St,Manhattan_Flatiron_New York_5462 W 21st St_54 W 21st St,54 W 21st St,Northeast,New York,NY,10010.0,Flatiron,O,13075.0,Quovo,"Technology, Advertising, Media, And Information",New,Midtown South,158130,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.0056397601645425165,6.541736035752591e-05,0.897936229626132,2018-2.0,False,False,0.002115970311732316,0.8332233838036227,0.0007972341311565066,-0.24888145677704693
2018,,2.0,Manhattan,600618 Third Ave,Manhattan_Grand Central_New York_600618 Third Ave_600 Third Ave,600 Third Ave,Northeast,New York,NY,10016.0,Grand Central,A,13129.0,3G Capital,Financial Services And Insurance,Renewal,Midtown,157116,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.005616563649279717,5.3764956278328546e-05,0.875929326695953,2018-2.0,False,False,0.0021531288147676143,0.8332233838036227,0.0004672779706737494,-0.24896558022397763
2018,,2.0,Manhattan,675 3rd Ave,Manhattan_Grand Central_New York_675 3rd Ave_675 Third Ave,675 Third Ave,Northeast,New York,NY,10017.0,Grand Central,A,28151.0,The Execu|Search Group,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal and Expansion,Midtown,157236,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0026194403094523607,0.00011528199285484247,0.875929326695953,2018-2.0,False,False,0.01249007386284659,0.8332233838036227,0.002209229679102833,-0.2443082166922173
2018,,2.0,Manhattan,745755 Fifth Ave,Manhattan_Plaza North_New York_745755 Fifth Ave_745 Fifth Ave,745 Fifth Ave,Northeast,New York,NY,10151.0,Plaza North,A,14051.0,Artisan Partners,Financial Services And Insurance,New,Midtown,2631,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.005248015383345911,5.7540665752669235e-05,0.875929326695953,2018-2.0,False,False,0.0027875758480740186,0.8332233838036227,0.0005741931267895539,-0.2486797268638203
2018,,2.0,Manhattan,756770 Broadway,Manhattan_Greenwich Village_New York_756770 Broadway_770 Broadway,770 Broadway,Northeast,New York,NY,10003.0,Greenwich Village,O,77378.0,Meta,"Technology, Advertising, Media, And Information",Expansion,Midtown South,157838,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.0009529822966656337,0.000387140689081808,0.897936229626132,2018-2.0,False,False,0.04636417810208129,0.8332233838036227,0.009907336523941716,-0.22844914294307175
2018,,2.0,Manhattan,Grand Central District Tower,Manhattan_Grand Central_New York_Grand Central District Tower_747 Third Ave,747 Third Ave,Northeast,New York,NY,10017.0,Grand Central,O,11219.0,Dfg Investment Advvisors,Financial Services And Insurance,TBD,Midtown,157160,Sublet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.006572766213690472,5.6131347292625866e-05,0.897936229626132,2018-2.0,False,False,0.00083881880000055,0.8332233838036227,0.0005342860565564203,-0.24947120180411966
2018,,2.0,Manhattan,International Plaza,Manhattan_East Side / UN_New York_International Plaza_750 Lexington Ave,750 Lexington Ave,Northeast,New York,NY,10022.0,East Side / UN,A,11350.0,Arkin Solbakken,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Restructure,Midtown,157254,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.006496904330519243,4.6479720752458605e-05,0.875929326695953,2018-2.0,False,False,0.0009289625758824799,0.8332233838036227,0.0002609850609882657,-0.24951713459243732
2018,,2.0,Manhattan,One Manhattan West,Manhattan_Hudson Yards_New York_One Manhattan West_1 Manhattan West,1 Manhattan West,Northeast,New York,NY,10001.0,Hudson Yards,A,32584.0,Mckool Smith,Legal Services,Expansion,Midtown,157187,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0022630697321198564,0.00013343570229058249,0.875929326695953,2018-2.0,False,False,0.015540511713874022,0.8332233838036227,0.002723280532748561,-0.2429338262957126
2018,,2.0,Manhattan,Park Avenue Tower,Manhattan_Plaza North_New York_Park Avenue Tower_65 E 55th St,65 E 55th St,Northeast,New York,NY,10022.0,Plaza North,A,17878.0,Exoduspoint Capital Management,Financial Services And Insurance,New,Midtown,157175,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.004124614842342175,7.32127266618903e-05,0.875929326695953,2018-2.0,False,False,0.005421012720594206,0.8332233838036227,0.0010179721966975623,-0.24749321839383984
2018,,2.0,Manhattan,Seagram Building,Manhattan_Plaza South_New York_Seagram Building_375 Park Ave,375 Park Ave,Northeast,New York,NY,10152.0,Plaza South,A,12444.0,Mic Capital,Financial Services And Insurance,Renewal,Midtown,89524,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.005925736431323803,5.095979251485417e-05,0.875929326695953,2018-2.0,False,False,0.0016817663225605775,0.8332233838036227,0.0003878453438415086,-0.2491779550089101
2018,,2.0,Manhattan,The Creative Arts Building,Manhattan_Union Square_New York_The Creative Arts Building_300 Park Ave S,300 Park Ave S,Northeast,New York,NY,10010.0,Union Square,O,13671.0,Swavelle Hospitality,"Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",Relocation,Midtown South,157823,New,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.005393889558290791,6.839929127707355e-05,0.897936229626132,2018-2.0,False,False,0.0025260900859737654,0.8332233838036227,0.0008816721982155861,-0.24869207744723262
2018,,2.0,Manhattan,Times Square Tower  7 Times Square,Manhattan_Penn Plaza/Times Square South_New York_Times Square Tower  7 Times Square_7 Times Sq,7 Times Sq,Northeast,New York,NY,10036.0,Penn Plaza/Times Square South,A,70754.0,Brown Rudnick,Legal Services,Renewal,Midtown,351458,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0010422006409728554,0.0002897467984246217,0.875929326695953,2018-2.0,False,False,0.041806068396417914,0.8332233838036227,0.0071494752279115305,-0.23109974521414617
2018,,2.0,Manhattan,,Manhattan_Columbus Circle_New York_NA_250 W 57th St,250 W 57th St,Northeast,New York,NY,10107.0,Columbus Circle,O,12600.0,Rzo,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown,157311,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.005852370170745508,6.304082145352401e-05,0.897936229626132,2018-2.0,False,False,0.0017891131091069988,0.8332233838036227,0.0007299386918057302,-0.2490323882899023
2018,,2.0,Manhattan,,Manhattan_Flatiron_New York_NA_53 W 23rd St,53 W 23rd St,Northeast,New York,NY,10010.0,Flatiron,O,16909.0,Handy Technologies,"Technology, Advertising, Media, And Information",New,Midtown South,158128,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.004360983154024094,8.459978174266964e-05,0.897936229626132,2018-2.0,False,False,0.004754224027238559,0.8332233838036227,0.0013404145826741416,-0.24766320115538912
2018,,2.0,Northern Virginia,Crown Ridge  Fair Oaks,Northern Virginia_Fairfax / Oakton / Vienna_Fairfax_Crown Ridge  Fair Oaks_4035 Ridge Top Rd,4035 Ridge Top Rd,Northeast,Fairfax,VA,22030.0,Fairfax / Oakton / Vienna,O,24568.0,Fair Isaac,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Fairfax County,134914,,Suburban,50820827.0,11232437.0,0.221020350573988,28.9739340671193,31.8378869259619,,,,,,,,,528874.0,0.0012959087807701847,0.00048342385298059005,0.7789796494260119,2018-2.0,False,False,0.010024538374411831,0.19831851972194758,0.012633745843705234,-0.05169561681370797
2018,,2.0,Northern Virginia,RTC Next  Tower A,Northern Virginia_Reston / Herndon_Reston_RTC Next  Tower A_2000 Opportunity Way,2000 Opportunity Way,Northeast,Reston,VA,20190.0,Reston / Herndon,A,850000.0,Fannie Mae,Financial Services And Insurance,New,Fairfax County,578276,New,Suburban,98172791.0,21540326.0,0.219412382805741,33.6637973930237,31.8378869259619,,,,,,,,,3476628.0,3.7456337559955176e-05,0.008658203473098773,0.780587617194259,2018-2.0,False,False,0.5780211583268764,0.19831851972194758,0.24411549655490122,0.24494755638063664
2018,,2.0,Phoenix,Allred Park Place  Building 4,Phoenix_Chandler_Chandler_Allred Park Place  Building 4_1450 S Spectrum Blvd,1450 S Spectrum Blvd,West,Chandler,AZ,85286.0,Chandler,A,50311.0,Allstate,Financial Services And Insurance,New,East Valley,8312496,Relet,Suburban,43850174.0,7430740.0,0.169457480373966,28.9854472145469,25.6041175714586,,,,,,,,,699929.0,0.000508916888383427,0.0011473386627838694,0.830542519626034,2018-2.0,False,False,0.027738822515850855,0.10386353819579419,0.031433538576727184,-0.010633470879379759
2018,,2.0,South Florida,,South Florida_Coral Gables/Grove_Coral Gables_NA_2701 S Le Jeune Rd,2701 S Le Jeune Rd,South,Coral Gables,FL,33134.0,Coral Gables/Grove,A,29374.0,Quirch Foods,"Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",Renewal,Miami-Dade County,934291,Sublet,CBD,51568556.0,8778332.0,0.17022644574341,37.4429386432953,32.8268385375392,,,,,,,,,610763.0,0.001117547441190822,0.000569610675156388,0.82977355425659,2018-2.0,False,False,0.013331645144553459,0.21330325863185173,0.015074261357590095,-0.05413604112445711
2018,,3.0,Los Angeles,611 North Brand,Los Angeles_Glendale_Glendale_611 North Brand_611 N Brand Blvd,611 N Brand Blvd,West,Glendale,CA,91203.0,Glendale,A,49074.0,Bank Of America,Financial Services And Insurance,New,Tri-Cities,252376,New,Suburban,143744668.0,26495057.0,0.184320276839764,39.9017071694796,36.9589964321819,,,,,,,,,2480075.0,0.0007531278565468863,0.0003413970109833917,0.815679723160236,2018-3.0,False,False,0.026887617548171868,0.2759143171112079,0.008612032285509205,-0.06943563842844085
2018,,3.0,Los Angeles,Culver Steps,Los Angeles_Culver City_Culver City_Culver Steps_9300 Culver Blvd,9300 Culver Blvd,West,Culver City,CA,90232.0,Culver City,A,75000.0,Amazon,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Westside,694030,New,CBD,143744668.0,26495057.0,0.184320276839764,39.9017071694796,36.9589964321819,,,,,,,,,2480075.0,0.0004927866190957586,0.0005217584835911966,0.815679723160236,2018-3.0,False,False,0.04472782772767496,0.2759143171112079,0.013719251241890136,-0.060767388669725336
2018,,3.0,Manhattan,111 W 19th,Manhattan_Flatiron_New York_111 W 19th_111-119 W 19th St,111-119 W 19th St,Northeast,New York,NY,10011.0,Flatiron,O,23000.0,Flexport,"Technology, Advertising, Media, And Information",Relocation,Midtown South,158462,,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.003206081050060583,0.00011507451535167082,0.897936229626132,2018-3.0,False,False,0.008945565545534995,0.8332233838036227,0.0022033546270648343,-0.24572778253475336
2018,,3.0,Manhattan,1127 E 53rd St,Manhattan_Plaza South_New York_1127 E 53rd St_520 Madison Ave,520 Madison Ave,Northeast,New York,NY,10022.0,Plaza South,A,45828.0,Computer Associates,"Technology, Advertising, Media, And Information",Renewal,Midtown,157102,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.001609056999026652,0.0001876715984708082,0.875929326695953,2018-3.0,False,False,0.024653978643494442,0.8332233838036227,0.004259055291531332,-0.2388277070962296
2018,,3.0,Manhattan,161165 E 54th St,Manhattan_East Side / UN_New York_161165 E 54th St_900 Third Ave,900 Third Ave,Northeast,New York,NY,10022.0,East Side / UN,A,34709.0,Littler,Legal Services,Extension,Midtown,157178,Relet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0021245171036732087,0.00014213785265172562,0.875929326695953,2018-3.0,False,False,0.017002767620355703,0.8332233838036227,0.002969695615987265,-0.24227499940814834
2018,,3.0,Manhattan,17 26th St,Manhattan_Flatiron_New York_17 26th St_220 Fifth Ave,220 Fifth Ave,Northeast,New York,NY,10001.0,Flatiron,O,27000.0,Riskified,"Technology, Advertising, Media, And Information",New,Midtown South,157502,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.0027311060796812374,0.00013508747454326576,0.897936229626132,2018-3.0,False,False,0.011698047251853451,0.8332233838036227,0.0027700530637029515,-0.24445678032123452
2018,,3.0,Manhattan,3246 W 57th St,Manhattan_Plaza North_New York_3246 W 57th St_40 W 57th St,40 W 57th St,Northeast,New York,NY,10019.0,Plaza North,A,25000.0,Access Industries,Financial Services And Insurance,Relocation,Midtown,157219,Sublet,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.0029495945660557364,0.00010237823954286036,0.875929326695953,2018-3.0,False,False,0.010321806398694223,0.8332233838036227,0.001843839595674525,-0.24528514070290675
2018,,3.0,Manhattan,616634 Lexington Ave,Manhattan_Plaza South_New York_616634 Lexington Ave_399 Park Ave,399 Park Ave,Northeast,New York,NY,10022.0,Plaza South,A,25089.0,Owl Rock Capital Partners,Financial Services And Insurance,Relocation,Midtown,157152,,CBD,244192517.0,30297130.0,0.124070673304047,82.4648014546126,73.7398641513934,,,,,,,,,5131601.0,0.002939131258774499,0.00010274270607563294,0.875929326695953,2018-3.0,False,False,0.010383049116659809,0.8332233838036227,0.0018541600391607574,-0.24525754748267464
2018,,3.0,Manhattan,Art Deco Building,Manhattan_Penn Plaza/Times Square South_New York_Art Deco Building_530 Seventh Ave,530 Seventh Ave,Northeast,New York,NY,10018.0,Penn Plaza/Times Square South,O,10108.0,Truefacet,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Midtown,157264,Relet,CBD,199870492.0,20399536.0,0.102063770373868,61.391797776729,73.7398641513934,,,,,,,,,3789831.0,0.00729519827378249,5.057274787716038e-05,0.897936229626132,2018-3.0,False,False,7.431700607059798e-05,0.8332233838036227,0.0003768855657801833,-0.2498242226689245
